"STATION","NAME","DATE","AWND","DAEV","DAPR","DASF","EVAP","MDEV","MDPR","MDSF","MNPN","MXPN","PRCP","SN32","SN52","SNOW","SNWD","SX32","SX52","TAVG","TMAX","TMIN","TSUN","WDMV","WESD","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-05-16",,,,,,,,,,,"0.12",,,"0.0","0.0",,,,"91","66",,,,,,"    1",,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-05-17",,,,,,,,,,,"0.04",,,"0.0","0.0",,,,"87","67",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-05-18",,,,,,,,,,,"0.01",,,"0.0","0.0",,,,"74","58",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-05-19",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"74","56",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-05-20",,,,,,,,,,,"0.05",,,"0.0","0.0",,,,"79","55",,,,"    1",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-05-21",,,,,,,,,,,"0.20",,,"0.0","0.0",,,,"71","55",,,,"    1",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-05-22",,,,,,,,,,,"0.02",,,"0.0","0.0",,,,"63","47",,,,"    1",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-05-23",,,,,,,,,,,"0.13",,,"0.0","0.0",,,,"62","47",,,,"    1",,"    1",,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-05-24",,,,,,,,,,,"0.15",,,"0.0","0.0",,,,"61","47",,,,"    1",,"    1",,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-05-25",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"60","47",,,,"    1",,"    1",,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-05-26",,,,,,,,,,,"1.49",,,"0.0","0.0",,,,"57","45",,,,"    1",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-05-27",,,,,,,,,,,"0.23",,,"0.0","0.0",,,,"59","50",,,,"    1",,"    1",,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-05-28",,,,,,,,,,,"0.23",,,"0.0","0.0",,,,"66","51",,,,,,"    1",,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-05-29",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"65","51",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-05-30",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"60","47",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-05-31",,,,,,,,,,,"0.88",,,"0.0","0.0",,,,"62","51",,,,"    1",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-06-01",,,,,,,,,,,"0.05",,,"0.0","0.0",,,,"65","50",,,,"    1",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-06-02",,,,,,,,,,,"0.01",,,"0.0","0.0",,,,"61","53",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-06-03",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"58","50",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-06-04",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"56","48",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-06-05",,,,,,,,,,,"0.75",,,"0.0","0.0",,,,"59","50",,,,"    1",,"    1",,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-06-06",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"67","54",,,,"    1",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-06-07",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"68","55",,,,"    1",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-06-08",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"74","51",,,,"    1",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-06-09",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"82","58",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-06-10",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"85","65",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-06-11",,,,,,,,,,,"0.03",,,"0.0","0.0",,,,"88","66",,,,,,"    1",,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-06-12",,,,,,,,,,,"0.35",,,"0.0","0.0",,,,"88","64",,,,"    1",,"    1",,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-06-13",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"93","74",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-06-14",,,,,,,,,,,"0.68",,,"0.0","0.0",,,,"93","70",,,,"    1",,"    1",,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-06-15",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"78","67",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-06-16",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"88","61",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-06-17",,,,,,,,,,,"0.02",,,"0.0","0.0",,,,"89","63",,,,,,"    1",,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-06-18",,,,,,,,,,,"0.08",,,"0.0","0.0",,,,"93","69",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-06-19",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"87","67",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-06-20",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"77","66",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-06-21",,,,,,,,,,,"0.43",,,"0.0","0.0",,,,"68","58",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-06-22",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"68","56",,,,"    1",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-06-23",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"73","53",,,,"    1",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-06-24",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"82","56",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-06-25",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"86","65",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-06-26",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"88","67",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-06-27",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"88","68",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-06-28",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"88","70",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-06-29",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"89","70",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-06-30",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"90","72",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-07-01",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"79","57",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-07-02",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"75","56",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-07-03",,,,,,,,,,,"0.60",,,"0.0","0.0",,,,"79","64",,,,"    1",,"    1",,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-07-04",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"89","70",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-07-05",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"73","60",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-07-06",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"78","55",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-07-07",,,,,,,,,,,"0.42",,,"0.0","0.0",,,,"88","65",,,,"    1",,"    1",,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-07-08",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"88","72",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-07-09",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"91","71",,,,"    1",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-07-10",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"91","70",,,,"    1",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-07-11",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"78","66",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-07-12",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"80","64",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-07-13",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"79","64",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-07-14",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"87","62",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-07-15",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"89","66",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-07-16",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"87","70",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-07-17",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"87","75",,,,"    1",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-07-18",,,,,,,,,,,"0.02",,,"0.0","0.0",,,,"88","73",,,,"    1",,"    1",,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-07-19",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"90","73",,,,"    1",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-07-20",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"94","75",,,,"    1",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-07-21",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"93","75",,,,"    1",,"    1",,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-07-22",,,,,,,,,,,"0.08",,,"0.0","0.0",,,,"97","74",,,,"    1",,"    1",,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-07-23",,,,,,,,,,,"0.39",,,"0.0","0.0",,,,"95","74",,,,"    1",,"    1",,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-07-24",,,,,,,,,,,"0.15",,,"0.0","0.0",,,,"91","73",,,,"    1",,"    1",,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-07-25",,,,,,,,,,,"1.83",,,"0.0","0.0",,,,"78","68",,,,"    1",,"    1",,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-07-26",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"79","68",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-07-27",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"78","65",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-07-28",,,,,,,,,,,"0.01",,,"0.0","0.0",,,,"80","67",,,,"    1",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-07-29",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"91","73",,,,"    1",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-07-30",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"91","72",,,,"    1",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-07-31",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"96","76",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-08-01",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"94","78",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-08-02",,,,,,,,,,,"3.58",,,"0.0","0.0",,,,"83","73",,,,"    1",,"    1",,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-08-03",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"86","72",,,,"    1",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-08-04",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"85","68",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-08-05",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"90","70",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-08-06",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"93","71",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-08-07",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"95","75",,,,,,"    1",,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-08-08",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"94","78",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-08-09",,,,,,,,,,,"0.26",,,"0.0","0.0",,,,"95","74",,,,"    1",,"    1",,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-08-10",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"78","69",,,,"    1",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-08-11",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"79","63",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-08-12",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"85","63",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-08-13",,,,,,,,,,,"0.10",,,"0.0","0.0",,,,"76","63",,,,"    1",,"    1",,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-08-14",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"78","59",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-08-15",,,,,,,,,,,"0.13",,,"0.0","0.0",,,,"78","63",,,,"    1",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-08-16",,,,,,,,,,,"0.53",,,"0.0","0.0",,,,"71","65",,,,"    1",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-08-17",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"80","60",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-08-18",,,,,,,,,,,"0.32",,,"0.0","0.0",,,,"71","64",,,,"    1",,"    1",,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-08-19",,,,,,,,,,,"0.13",,,"0.0","0.0",,,,"73","62",,,,"    1",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-08-20",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"79","59",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-08-21",,,,,,,,,,,"0.13",,,"0.0","0.0",,,,"80","61",,,,"    1",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-08-22",,,,,,,,,,,"0.03",,,"0.0","0.0",,,,"88","71",,,,"    1",,"    1",,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-08-23",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"78","71",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-08-24",,,,,,,,,,,"0.14",,,"0.0","0.0",,,,"81","69",,,,"    1",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-08-25",,,,,,,,,,,"1.17",,,"0.0","0.0",,,,"81","71",,,,"    1",,"    1",,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-08-26",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"82","70",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-08-27",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"85","67",,,,"    1",,"    1",,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-08-28",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"80","64",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-08-29",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"83","61",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-08-30",,,,,,,,,,,"0.53",,,"0.0","0.0",,,,"87","70",,,,"    1",,"    1",,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-08-31",,,,,,,,,,,"0.27",,,"0.0","0.0",,,,"77","63",,,,"    1",,"    1",,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-09-01",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"67","58",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-09-02",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"80","55",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-09-03",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"86","64",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-09-04",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"76","64",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-09-05",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"78","61",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-09-06",,,,,,,,,,,"0.61",,,"0.0","0.0",,,,"87","65",,,,"    1",,"    1",,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-09-07",,,,,,,,,,,"0.02",,,"0.0","0.0",,,,"89","70",,,,"    1",,"    1",,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-09-08",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"87","70",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-09-09",,,,,,,,,,,"0.67",,,"0.0","0.0",,,,"75","57",,,,"    1",,"    1",,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-09-10",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"79","55",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-09-11",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"80","55",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-09-12",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"84","61",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-09-13",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"70","60",,,,"    1",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-09-14",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"64","55",,,,"    1",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-09-15",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"67","55",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-09-16",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"73","54",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-09-17",,,,,,,,,,,"0.16",,,"0.0","0.0",,,,"69","58",,,,"    1",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-09-18",,,,,,,,,,,"0.83",,,"0.0","0.0",,,,"70","58",,,,"    1",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-09-19",,,,,,,,,,,"0.63",,,"0.0","0.0",,,,"69","59",,,,"    1",,"    1",,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-09-20",,,,,,,,,,,"0.35",,,"0.0","0.0",,,,"74","55",,,,"    1",,"    1",,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-09-21",,,,,,,,,,,"0.05",,,"0.0","0.0",,,,"68","58",,,,"    1",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-09-22",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"75","54",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-09-23",,,,,,,,,,,"0.58",,,"0.0","0.0",,,,"68","51",,,,"    1",,"    1",,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-09-24",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"57","47",,,,"    1",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-09-25",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"59","43",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-09-26",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"69","51",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-09-27",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"63","47",,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2001-09-28",,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"57","54",,,,,,,,,,,,,,,,,,,,,,,
